,energy
3426,-2.152861509781247
3427,-2.1551890117722547
3428,-2.1523221327151467
3429,-2.145116878338024
3430,-2.155282270507089
3431,-2.15252254941894
3432,-2.1470223654424503
3433,-2.1423590386910694
3434,-2.1588828899604646
3435,-2.1531660618558064
3436,-2.1611487336876762
3437,-2.1479955049845003
3438,-2.1583304749388046
3439,-2.1481215638305864
3440,-2.148615917117217
3441,-2.14843838885048
3442,-2.1527043300611006
3443,-2.1507137000953263
3444,-2.155183258154586
3445,-2.1561875694720523
3446,-2.1504257784327323
3447,-2.148883690493258
3448,-2.1465595385132787
3449,-2.1466662847702582
3450,-2.1498267934378146
3451,-2.1538969850258325
3452,-2.1463806114558146
3453,-2.1423868492830964
3454,-2.152822340890273
3455,-2.148292983623089
3456,-2.1578945927472946
3457,-2.1514042990199385
3458,-2.1524760642743312
3459,-2.1557765873350143
3460,-2.148374387120608
3461,-2.1478353555299976
3462,-2.1446523366856187
3463,-2.1522994850042574
3464,-2.144838440378815
3465,-2.1503260325037727
3466,-2.146230301393539
3467,-2.145463082432884
3468,-2.1540502175269824
3469,-2.154450174375889
3470,-2.152121120615127
3471,-2.149610024746605
3472,-2.1438372329356907
3473,-2.157179571325103
3474,-2.147327617780349
3475,-2.1499294085842613
3476,-2.1555536170747627
3477,-2.1460452716353347
3478,-2.146890519039907
3479,-2.1536727802406235
3480,-2.141389815800214
3481,-2.149706131454894
3482,-2.147975539949036
3483,-2.148696193196981
3484,-2.146226166333354
3485,-2.1471625575648456
3486,-2.1500989467890084
3487,-2.1494033783004842
3488,-2.153891037172716
3489,-2.142549986884297
3490,-2.146553725625332
3491,-2.140271631427855
3492,-2.156111671419547
3493,-2.149826387862571
3494,-2.151746554622923
3495,-2.1542964029233205
3496,-2.1537903152778672
3497,-2.1562486481470033
3498,-2.1467914488531297
3499,-2.14923124878298
3500,-2.1527529702990886
3501,-2.151428211408217
3502,-2.1465369913309695
3503,-2.152378379525217
3504,-2.154910011391844
3505,-2.1545099997042034
3506,-2.1455433613908825
3507,-2.151897069494804
3508,-2.1478086418490783
3509,-2.155236083005945
3510,-2.1493566486695435
3511,-2.1540725936258847
3512,-2.1519249398287688
3513,-2.1454117124841776
3514,-2.1465931439590484
3515,-2.1548245385814853
3516,-2.1423029516908167
3517,-2.151417441547658
3518,-2.1527288410616627
3519,-2.152127084547129
3520,-2.146978109577015
3521,-2.1481531847934336
3522,-2.1569521346050364
3523,-2.14631027924094
3524,-2.150500053077486
3525,-2.1546106093717925
3526,-2.149757119731619
3527,-2.1492900757198536
3528,-2.1490380960064406
3529,-2.147679961263985
3530,-2.1571393669854437
3531,-2.1485490693178924
3532,-2.150495124506079
3533,-2.1475794434213102
3534,-2.142215617909567
3535,-2.143623085002806
3536,-2.148092009260169
3537,-2.1504285294805956
3538,-2.1500061943880677
3539,-2.149690280123349
3540,-2.150116869151613
3541,-2.146232863664179
3542,-2.151988628398807
3543,-2.1429363836592668
3544,-2.14927802574016
3545,-2.149054352490998
3546,-2.1519526974818257
3547,-2.150951413884202
3548,-2.1516251612331585
3549,-2.1473625689305624
3550,-2.147460112790004
3551,-2.152150687011477
3552,-2.149875834119124
3553,-2.1473329441663616
3554,-2.1495860708277106
3555,-2.156914704465992
3556,-2.1460727330374163
3557,-2.156366355962818
3558,-2.153340716737378
3559,-2.1472753891917375
3560,-2.1339408246570346
3561,-2.145526376392841
3562,-2.150591824995841
3563,-2.148199149959229
3564,-2.139423940593191
3565,-2.1530221020437703
3566,-2.154452187727313
3567,-2.1467094767990984
3568,-2.1468673667413625
3569,-2.148598742234556
3570,-2.1496172947817196
3571,-2.1477245963758684
3572,-2.1506307443145363
3573,-2.1576697071217654
3574,-2.140891536994609
3575,-2.13417810488496
3576,-2.1427876508952246
3577,-2.1420996881614074
3578,-2.1500718094629074
3579,-2.1501011117089037
3580,-2.148471610682931
3581,-2.147588560948089
3582,-2.158831123928315
3583,-2.154788410235564
3584,-2.1580218671545386
3585,-2.148698612977523
3586,-2.1427188984434076
3587,-2.1529294166398247
3588,-2.156295549436045
3589,-2.1447353565712444
3590,-2.1475943169825924
3591,-2.1481960542233747
3592,-2.1475948324847485
3593,-2.147041745406345
3594,-2.1509930614360493
3595,-2.161545769875126
3596,-2.1482122396186876
3597,-2.142706450007408
3598,-2.1450522431150456
3599,-2.140790399370213
3600,-2.148170564869837
3601,-2.1473493167012654
3602,-2.1478130505628195
3603,-2.1483351699115496
3604,-2.1489010600502336
3605,-2.1603236932753664
3606,-2.155057921375095
3607,-2.1527700367280764
3608,-2.1520503193472704
3609,-2.153214697809897
3610,-2.1550476163720234
3611,-2.1467044595093765
3612,-2.1536007987321986
3613,-2.1488574220558965
3614,-2.156015362181343
3615,-2.152752067008704
3616,-2.1550139675842432
3617,-2.1486613606196543
3618,-2.1522296373922547
3619,-2.142602463217298
3620,-2.149799088818047
3621,-2.145854352706367
3622,-2.150112520932604
3623,-2.1511973160953604
3624,-2.152160310836176
3625,-2.145662584267616
3626,-2.1501673880942764
3627,-2.1453105271419903
3628,-2.155184463912047
3629,-2.1514193675320237
3630,-2.153066294574962
3631,-2.1485447676502565
3632,-2.152958542558814
3633,-2.1504944810784643
3634,-2.146738204157522
3635,-2.1387126633141857
3636,-2.1540232954323955
3637,-2.149509714691474
3638,-2.1458662080119537
3639,-2.14859574467502
3640,-2.141032909725371
3641,-2.149642097358196
3642,-2.142936577089388
3643,-2.1536478781316077
3644,-2.1511125030429947
3645,-2.1551102776331525
3646,-2.149271131997092
3647,-2.1422315008984563
3648,-2.1448754086316777
3649,-2.149010564900547
3650,-2.1487280138932743
3651,-2.147413147609835
3652,-2.153629018647098
3653,-2.1443608345342398
3654,-2.15650571181329
3655,-2.1444977528760654
3656,-2.155676521901396
3657,-2.144847499512905
3658,-2.147335424973457
3659,-2.1512808430518477
3660,-2.1464204221775134
3661,-2.1509432421099035
3662,-2.153258799642679
3663,-2.1519668643783603
3664,-2.15909915856322
3665,-2.150236828844934
3666,-2.1519809177014024
3667,-2.161616285243475
3668,-2.1511023808866647
3669,-2.1566983119763097
3670,-2.1470111562613554
3671,-2.154230042796765
3672,-2.1462299742467623
3673,-2.1497490209220333
3674,-2.1564612079035492
3675,-2.1475492732872974
3676,-2.1475903935661744
3677,-2.1519623978785205
3678,-2.1495787262055313
3679,-2.1569179828847136
3680,-2.1582575632279957
3681,-2.152338934907622
3682,-2.1584845771316292
3683,-2.155193512793926
3684,-2.155330231746539
3685,-2.1525053494950575
3686,-2.151448133553387
3687,-2.1445511044559193
3688,-2.1365264579659673
3689,-2.146087586096742
3690,-2.149471937168086
3691,-2.152654523419893
3692,-2.1523773732459675
3693,-2.1505078717232955
3694,-2.1482242898653197
3695,-2.1547097773773976
3696,-2.1437368279437043
3697,-2.1494913562563984
3698,-2.1468669466298493
3699,-2.144550288031461
3700,-2.145702534225122
3701,-2.1521146129897053
3702,-2.1499762023403135
3703,-2.1486033359028145
3704,-2.1504445516653137
3705,-2.1423690787222283
3706,-2.1507726718001225
3707,-2.1493970067777184
3708,-2.1388009665360066
3709,-2.1439112827232254
3710,-2.148775656287472
3711,-2.145481795616475
3712,-2.1493391725583946
3713,-2.1444335668275274
3714,-2.1595097068106943
3715,-2.147631250565498
3716,-2.152458883152131
3717,-2.1527168437436868
3718,-2.1543970441348224
3719,-2.151667148830852
3720,-2.154260455560988
3721,-2.1498975580065567
3722,-2.1436610372561447
3723,-2.14618815933068
3724,-2.1537100040998554
3725,-2.146927535546039
3726,-2.1563295258477706
3727,-2.1510027712319224
3728,-2.1495445527940458
3729,-2.1559728765007877
3730,-2.1543992826184035
3731,-2.155532855195317
3732,-2.1513888736691107
3733,-2.150102742958015
3734,-2.148232727278799
3735,-2.156160167621975
3736,-2.1620203987129023
3737,-2.1522428680072543
3738,-2.156049568889668
3739,-2.1442950607473903
3740,-2.1474998063656465
3741,-2.148918113874645
3742,-2.1460923366390072
3743,-2.1488797193079434
3744,-2.144863396430586
3745,-2.15847084773972
3746,-2.1478243285102088
3747,-2.1454812672495613
3748,-2.151243675261981
3749,-2.155094911183326
3750,-2.1547068872985613
3751,-2.151460162174702
3752,-2.147396000372239
3753,-2.1387525857408467
3754,-2.1516473547415793
3755,-2.146523254988445
3756,-2.1441255812171707
3757,-2.14548310792436
3758,-2.1466132698716662
3759,-2.1485181039443035
3760,-2.150673711452662
3761,-2.151594602784558
3762,-2.1469546478859156
3763,-2.149659007827554
3764,-2.1478301019242663
3765,-2.1460854106273173
3766,-2.150718452036502
3767,-2.1467801467165297
3768,-2.1391640896274042
3769,-2.1526114958528373
3770,-2.1436355759663317
3771,-2.141309754481343
3772,-2.148854864924288
3773,-2.15543395588424
3774,-2.156254305585778
3775,-2.1449499873146225
3776,-2.1571065005513472
3777,-2.1479565161898395
3778,-2.1499882083466244
3779,-2.150394280416518
3780,-2.1453807391697923
3781,-2.1438585862628634
3782,-2.1463228876717966
3783,-2.1446956313486876
3784,-2.1557494340137344
3785,-2.161519133035957
3786,-2.149054091860699
3787,-2.150486182994589
3788,-2.146336661179203
3789,-2.1516582672795472
3790,-2.160758704661351
3791,-2.146663698800374
3792,-2.1497770314413196
3793,-2.1530160962060596
3794,-2.1508914162403032
3795,-2.155933860461284
3796,-2.1470651978356083
3797,-2.1472067562689223
3798,-2.1511375045805026
3799,-2.147870489020817
3800,-2.146420344609909
3801,-2.1546381605823055
3802,-2.153261974161394
3803,-2.1557427952477237
3804,-2.1459844156359877
3805,-2.1532349374741053
3806,-2.1508572495261182
3807,-2.1322616952913456
3808,-2.148478239798411
3809,-2.151592256608881
3810,-2.150679984537085
3811,-2.1492562451124835
3812,-2.149166415803418
3813,-2.146493926052174
3814,-2.147653616248807
3815,-2.1532099404929523
3816,-2.146104361413669
3817,-2.1517134229744093
3818,-2.14686105806479
3819,-2.1467970039131803
3820,-2.141404637431404
3821,-2.14878111388095
3822,-2.148917464400581
3823,-2.1387966425831064
3824,-2.1469698684135428
3825,-2.1558663658106743
3826,-2.147739280589396
3827,-2.1606933845194116
3828,-2.156877231302653
3829,-2.1483210863191506
3830,-2.1511320906993476
3831,-2.148299567549718
3832,-2.1558974240758055
3833,-2.157616880710577
3834,-2.1506596381515175
3835,-2.1474279093446267
3836,-2.155306019342487
3837,-2.149009013346949
3838,-2.1522970757852153
3839,-2.1427055740355487
3840,-2.1510526165621138
3841,-2.16200576229815
3842,-2.1532246236524135
3843,-2.1484875531535814
3844,-2.141844163312259
3845,-2.149940032400061
3846,-2.149038323682172
3847,-2.150453095300626
3848,-2.1518102439488653
3849,-2.146596376382998
3850,-2.1496668196194197
3851,-2.152936676387846
3852,-2.1496568801907734
3853,-2.151369169226055
3854,-2.146773334206014
3855,-2.154094574682583
3856,-2.1478129905622283
3857,-2.147053364660592
3858,-2.148070868409678
3859,-2.151848991935243
3860,-2.1518892659221662
3861,-2.153158682427484
3862,-2.156500637212444
3863,-2.1506924240102943
3864,-2.1496507894240393
3865,-2.150591086130499
3866,-2.134349188703275
3867,-2.1539135354437993
3868,-2.153152862899016
3869,-2.1510507657226112
3870,-2.1469875297944423
3871,-2.154866509366489
3872,-2.135713450489726
3873,-2.144060768490341
3874,-2.144521690530194
3875,-2.145389476581011
3876,-2.1412371935327856
3877,-2.149247269200491
3878,-2.1511185024197697
3879,-2.149458082595271
3880,-2.1472799096847677
3881,-2.1537420741538473
3882,-2.149565786586678
3883,-2.145518875061329
3884,-2.148697575819626
3885,-2.1479166878175615
3886,-2.1525163998340533
3887,-2.1604235682168746
3888,-2.151391886770682
3889,-2.1546449991157828
3890,-2.1485558017862476
3891,-2.1480972629348623
3892,-2.1438485755661536
3893,-2.1525286640578236
3894,-2.151364288838317
3895,-2.1529905253566275
3896,-2.1463866331025168
3897,-2.14600799264167
3898,-2.141709643516869
3899,-2.1543312587230323
3900,-2.151617731747234
3901,-2.146905308074545
3902,-2.1511452558718354
3903,-2.1521783633525264
3904,-2.1475306830053085
3905,-2.141755207831602
3906,-2.144005739781521
3907,-2.155840118847422
3908,-2.1564832630330044
3909,-2.1542740674731116
3910,-2.147596607924969
3911,-2.1486636532998284
3912,-2.147971582146686
3913,-2.144769913509879
3914,-2.151886350872881
3915,-2.1499455564283556
3916,-2.147477523257758
3917,-2.1480685445408456
3918,-2.151462013470292
3919,-2.140022268876095
3920,-2.143751130276436
3921,-2.1529756093506123
3922,-2.150111144145915
3923,-2.1470713355225914
3924,-2.1520453764876337
3925,-2.1521269384403867
3926,-2.158637743469522
3927,-2.155845399668535
3928,-2.1464640894577918
3929,-2.150577961473589
3930,-2.147835828080805
3931,-2.1512244478941045
3932,-2.1572933912061165
3933,-2.1430704663805127
3934,-2.139855491765389
3935,-2.148512269357551
3936,-2.154962213590226
3937,-2.1505742491644186
3938,-2.1459531136383028
3939,-2.145898988977052
3940,-2.1426042948820383
3941,-2.153433593293473
3942,-2.147817157081616
3943,-2.141193781985842
3944,-2.150581679766346
3945,-2.1498092901435264
3946,-2.143643721179659
3947,-2.151509837843722
3948,-2.1552716450972818
3949,-2.148580455861573
3950,-2.146490905977565
3951,-2.1445353760130783
3952,-2.1445808433913838
3953,-2.1390433062319145
3954,-2.150783897825868
3955,-2.1476929409824885
3956,-2.1544406333177366
3957,-2.156296539221371
3958,-2.1506175183980094
3959,-2.1561512759610926
3960,-2.1493261133338377
3961,-2.151306716680139
3962,-2.1495144179125787
3963,-2.15929277217552
3964,-2.1564591448657424
3965,-2.1529440989845963
3966,-2.1540045987296437
3967,-2.147857175030154
3968,-2.147644743784413
3969,-2.1499300768581517
3970,-2.1498306869799726
3971,-2.149426383292254
3972,-2.1530751847709992
3973,-2.145020642300539
3974,-2.143381002538362
3975,-2.148508482930346
3976,-2.1469878043896053
3977,-2.1432016948738246
3978,-2.151564310800677
3979,-2.1500906855125583
3980,-2.148990081697574
3981,-2.1461829447803815
3982,-2.1596357705915277
3983,-2.152405663484136
3984,-2.145427903410427
3985,-2.1446203509986588
3986,-2.1506024450576637
3987,-2.1485522315914265
3988,-2.1488754374571317
3989,-2.140598476949748
3990,-2.1518908915113517
3991,-2.145591851271623
3992,-2.1439115005491933
3993,-2.151653633766536
3994,-2.1468379295838917
3995,-2.1561995872796595
3996,-2.139838761964464
3997,-2.151902367894598
3998,-2.1483738948071207
3999,-2.1461657721706473
4000,-2.148572839704824
4001,-2.1451586718907585
4002,-2.1458321507494236
4003,-2.1445440198688117
4004,-2.1538231351248895
4005,-2.1517026429307196
4006,-2.1579447903321816
4007,-2.1470494743712547
4008,-2.147600117600847
4009,-2.146825864151379
4010,-2.153258371630443
4011,-2.1495427073191706
4012,-2.149529363294429
4013,-2.146062193511663
4014,-2.151128656945789
4015,-2.148006381386126
4016,-2.1517363166323236
4017,-2.1492404422113203
4018,-2.1446486318752447
4019,-2.1501773337712455
4020,-2.1430802938636244
4021,-2.1478805201234956
4022,-2.1458561735340895
4023,-2.14348629489891
4024,-2.1521609920264453
4025,-2.1388605448847167
4026,-2.150942193595157
4027,-2.154829383282265
4028,-2.1494152471539607
4029,-2.147346794338309
4030,-2.141804903772947
4031,-2.14388023661094
4032,-2.1548101818336547
4033,-2.148866501491513
4034,-2.14989237962428
4035,-2.150619206743652
4036,-2.1602765589081625
4037,-2.1453922335462945
4038,-2.1486939835638514
4039,-2.144099687595602
4040,-2.139977892139023
4041,-2.150481750481478
4042,-2.1522823497426975
4043,-2.1503257367769635
4044,-2.1518169551045268
4045,-2.1519347988415407
4046,-2.1467445952082964
4047,-2.1423571216111004
4048,-2.155365645912665
4049,-2.1503465034288625
4050,-2.145429360836489
4051,-2.1561009463708714
4052,-2.1486805026049094
4053,-2.158188419149072
4054,-2.147359671218715
4055,-2.1457102986174053
4056,-2.1466288197895977
4057,-2.148892428908482
4058,-2.1539200283080797
4059,-2.1511778174186955
4060,-2.1521953096621584
4061,-2.1507476319482537
4062,-2.1477640628074957
4063,-2.1505828566679606
4064,-2.1410786885548476
4065,-2.151168311692945
4066,-2.1556732022735114
4067,-2.1491081181162714
4068,-2.1478491158333206
4069,-2.1526921266458126
4070,-2.152720194591139
4071,-2.142393635686229
4072,-2.1514540679418013
4073,-2.1465173925020196
4074,-2.151407581379384
4075,-2.1512112197021125
4076,-2.150758936507907
4077,-2.15224537172628
4078,-2.144229723224284
4079,-2.1452357336361416
4080,-2.149473030554211
4081,-2.1464772655200988
4082,-2.1499188286151054
4083,-2.136568318207035
4084,-2.1547982879186485
4085,-2.1587211159066433
4086,-2.145445266436738
4087,-2.150324741154167
4088,-2.1505637001803346
4089,-2.1549437888532754
4090,-2.1448937652783746
4091,-2.1414327885578754
4092,-2.1396539124573204
4093,-2.150699455694751
4094,-2.1478987539100194
4095,-2.1498349851974248
4096,-2.1573408913975594
4097,-2.152197890962661
4098,-2.1496685763996735
4099,-2.144846960354849
4100,-2.160359996805559
4101,-2.152246833524574
4102,-2.1555472007692313
4103,-2.1556926224622006
4104,-2.1523303119934107
4105,-2.1546045608714137
4106,-2.1514322260808876
4107,-2.1452698266487165
4108,-2.1409922064956994
4109,-2.156534895880398
4110,-2.1524437128672296
4111,-2.149974786826255
4112,-2.154273648958989
4113,-2.146257483237135
4114,-2.1566299741481205
4115,-2.1524953691342397
4116,-2.152235435732785
4117,-2.147204920193189
4118,-2.147710710334985
4119,-2.144580804337993
4120,-2.1498708896638794
4121,-2.157269908054706
4122,-2.1530518976467703
4123,-2.1432775683023215
4124,-2.1544731095544605
4125,-2.146887279870131
4126,-2.1542423262894257
4127,-2.150251208283738
4128,-2.1481016427467665
4129,-2.1436813477104733
4130,-2.1444778969734566
4131,-2.153404460852285
4132,-2.155667320270157
4133,-2.1580387595724164
4134,-2.1524402054176006
4135,-2.1554225458855636
4136,-2.152987154333154
4137,-2.1526055060278098
4138,-2.14524751122874
4139,-2.1493212389563063
4140,-2.150831232658469
4141,-2.1494194898608385
4142,-2.1565296906633598
4143,-2.1423289557353002
4144,-2.1492154627307745
4145,-2.1472457244105563
4146,-2.150721714394657
4147,-2.151486460228145
4148,-2.1532655159079286
4149,-2.1496064038418194
4150,-2.145985108463271
4151,-2.149958503917222
4152,-2.1411884552414464
4153,-2.153325310411551
4154,-2.144052678675879
4155,-2.1496575700752
4156,-2.146387350575033
4157,-2.156682488384014
4158,-2.1453095546313525
4159,-2.1556900202851574
4160,-2.146907050340861
4161,-2.14747060556225
4162,-2.1571634282818755
4163,-2.1531455010864247
4164,-2.15306281932362
4165,-2.1464751914820104
4166,-2.143912689162762
4167,-2.153431332645093
4168,-2.151304691513557
4169,-2.1504188302873297
4170,-2.1462640002713163
4171,-2.1541559878833714
4172,-2.149265578632951
4173,-2.1397215510073515
4174,-2.149880047964334
4175,-2.144496856865993
4176,-2.1465907976082654
4177,-2.144195127820621
4178,-2.1517189847771396
4179,-2.1569720619889665
4180,-2.1480503547266947
4181,-2.146429153135651
4182,-2.147434615485522
4183,-2.144921561704043
4184,-2.151756386688645
4185,-2.1452376382520217
4186,-2.1543821229173257
4187,-2.158000257601081
4188,-2.161229801950866
4189,-2.143464736818999
4190,-2.1488333118517087
4191,-2.141757982545116
4192,-2.1422668714953725
4193,-2.1545503858189345
4194,-2.1514485489811173
4195,-2.1533229556640006
4196,-2.1532302981095834
4197,-2.1510495855195173
4198,-2.1520750196837564
4199,-2.149366502015014
4200,-2.151993745207947
4201,-2.15362203165648
4202,-2.1496843345911882
4203,-2.148416585653738
4204,-2.1547288013674186
4205,-2.1518449245584854
4206,-2.1484320149320206
4207,-2.1451524483736257
4208,-2.1531574559237066
4209,-2.151555036475174
4210,-2.1531987283383907
4211,-2.1498041909251375
4212,-2.157400770991517
4213,-2.15514278275291
4214,-2.1495688082839752
4215,-2.1519657063255124
4216,-2.1400846918426004
4217,-2.1451159125277433
4218,-2.149665078819273
4219,-2.152027141589576
4220,-2.1534656478208567
4221,-2.1389549120175584
4222,-2.154508749145936
4223,-2.1501382844372507
4224,-2.1484340839470297
4225,-2.1489078861248347
4226,-2.1469103260195883
4227,-2.1482994404134943
4228,-2.144580968489377
4229,-2.1452897958802253
4230,-2.1492059294396193
4231,-2.1475529518969982
4232,-2.1506560749195867
4233,-2.156517417644715
4234,-2.1568001960024428
4235,-2.1457526448944124
4236,-2.1484975873854464
4237,-2.1498353495804157
4238,-2.1606021157029764
4239,-2.1576068406065394
4240,-2.1452694228815528
4241,-2.146448130567871
4242,-2.1479408982602934
4243,-2.148402344931916
4244,-2.1603007688627844
4245,-2.1518252500281227
4246,-2.147659550155068
4247,-2.1393600782933277
4248,-2.1494707389483243
4249,-2.151090213455605
4250,-2.157154573264533
4251,-2.1555216140705737
4252,-2.1529309247999686
4253,-2.141296983516735
4254,-2.152388308552477
4255,-2.1437573975425037
4256,-2.149496181287126
4257,-2.153167501635056
4258,-2.1465227064284886
4259,-2.1449201058678646
4260,-2.1463818088411606
4261,-2.148136271110328
4262,-2.15151803123874
4263,-2.147931851348884
4264,-2.1495799399299242
4265,-2.1490031871801487
4266,-2.142452058922635
4267,-2.158039761166623
4268,-2.159215858408057
4269,-2.1520414743794674
4270,-2.142700624273494
4271,-2.152718493517151
4272,-2.1516894812730376
4273,-2.1412743597540325
4274,-2.145854184055081
4275,-2.1537085810004233
4276,-2.149380103713094
4277,-2.1437109998588073
4278,-2.1563625720430424
4279,-2.1479921202549916
4280,-2.1522942897312136
4281,-2.1553329677687088
4282,-2.147507816876182
4283,-2.15029353616689
4284,-2.152639068082272
4285,-2.1506306791167233
4286,-2.15142107564677
4287,-2.1461221156629855
4288,-2.1595042453091025
4289,-2.1512813681422918
4290,-2.1511527241422423
4291,-2.1464191127916354
4292,-2.1426700236797127
4293,-2.1437708235596795
4294,-2.1491511941599772
4295,-2.1457103439736467
4296,-2.1556599814487996
4297,-2.152050272408749
4298,-2.1525823238212323
4299,-2.155534762349963
4300,-2.147097308168068
4301,-2.153961086243926
4302,-2.149256661186512
4303,-2.154799769169593
4304,-2.145733654209137
4305,-2.1444702537370226
4306,-2.153731910984432
4307,-2.147852393261117
4308,-2.144316396986836
4309,-2.1522339949912963
4310,-2.138159930045428
4311,-2.1449038444466475
4312,-2.1452305480279814
4313,-2.156738764074299
4314,-2.154525114700472
4315,-2.159367573355554
4316,-2.1497355790664616
4317,-2.143670467284102
4318,-2.153461573707335
4319,-2.149934007210733
4320,-2.1478191673040317
4321,-2.151562610286624
4322,-2.153000090669541
4323,-2.148804347038171
4324,-2.145829419326092
4325,-2.157479013341767
4326,-2.1491785317925576
4327,-2.149734121943798
4328,-2.1531214209396325
4329,-2.1486029583816664
4330,-2.1576097812525297
4331,-2.1528008244887733
4332,-2.1546857106426054
4333,-2.156836529073036
4334,-2.1476304192917492
4335,-2.1448219803689312
4336,-2.1476012676844394
4337,-2.1551717373054537
4338,-2.1530279882563446
4339,-2.149484027127162
4340,-2.1466149765212825
4341,-2.1421462688595247
4342,-2.1493854366625995
4343,-2.1398198457031254
4344,-2.149682235340859
4345,-2.1489175366178537
4346,-2.1509713024763264
4347,-2.1461963695583592
4348,-2.14638358917223
4349,-2.1504186223315642
4350,-2.1425505862212604
4351,-2.140938083643256
4352,-2.1413372287667976
4353,-2.1442259702479327
4354,-2.1477578747235166
4355,-2.1529375041501715
4356,-2.1504947201564706
4357,-2.141908542245789
4358,-2.1526140685904402
4359,-2.145152593353433
4360,-2.146429077007626
4361,-2.145760941768183
4362,-2.1466795512971384
4363,-2.1421601015918204
4364,-2.157532356945863
4365,-2.1553420470522795
4366,-2.1498699340811385
4367,-2.1478438675559515
4368,-2.150666088595158
4369,-2.1542546844046426
4370,-2.149880190013179
4371,-2.142737449406952
4372,-2.154463611290212
4373,-2.145296031158473
4374,-2.1487175534892806
4375,-2.1531839106091355
4376,-2.1481589051199803
4377,-2.152526075139282
4378,-2.1562401433086387
4379,-2.1496035821119857
4380,-2.1452216599690974
4381,-2.153187191166134
4382,-2.151376402545501
4383,-2.141126309485335
4384,-2.1468218378747217
4385,-2.1519012606548276
4386,-2.1514680651402927
4387,-2.161673414272093
4388,-2.155803364542345
4389,-2.1581859538966275
4390,-2.1460470567278915
4391,-2.1562946492627906
4392,-2.156111358198148
4393,-2.1511866809542455
4394,-2.1506650606788695
4395,-2.1588022025151252
4396,-2.1474229961135625
4397,-2.157074679813958
4398,-2.1521515845410515
4399,-2.1485233554578924
4400,-2.148519085643103
4401,-2.1551934099242196
4402,-2.1595018045091106
4403,-2.1501901126112113
4404,-2.1556399071381165
4405,-2.1610130451503955
4406,-2.149481203242583
4407,-2.148332312941599
4408,-2.1512750295236147
4409,-2.1526455410222303
4410,-2.1597436731403894
4411,-2.1537419843309618
4412,-2.153059554900786
4413,-2.1513257064830578
4414,-2.1523894279830995
4415,-2.14895621168261
4416,-2.1488032454761816
4417,-2.153178248444456
4418,-2.1452000710836465
4419,-2.146710914982911
4420,-2.148407627795573
4421,-2.151561916749131
4422,-2.1440002525558395
4423,-2.146994755433086
4424,-2.1404290385734086
4425,-2.149550668299698
4426,-2.15613924454635
4427,-2.1510047371329484
4428,-2.158358540511069
4429,-2.1530407608314484
4430,-2.15040890396794
4431,-2.1571629009698388
4432,-2.156300945637146
4433,-2.1453398232174634
4434,-2.1526442784711137
4435,-2.151083574608091
4436,-2.1468263201942763
4437,-2.1427087510776635
4438,-2.1542279893320284
4439,-2.149644094543443
4440,-2.1490644340828826
4441,-2.1517381928535775
4442,-2.154580734641308
4443,-2.1483657425019222
4444,-2.1531776656738044
4445,-2.148904897601545
4446,-2.1459391820693723
4447,-2.1510945611840278
4448,-2.16611693939342
4449,-2.1517898534016986
4450,-2.14836045649416
4451,-2.146804017458029
4452,-2.1484559116597537
4453,-2.1541675103625018
4454,-2.1464615381861365
4455,-2.142985932267988
4456,-2.1575617028154537
4457,-2.150850357159093
4458,-2.1528151710533328
4459,-2.142813462500082
4460,-2.146769175645867
4461,-2.142164973627978
4462,-2.1424528985983224
4463,-2.1527565649836595
4464,-2.150329150610018
4465,-2.150399105712149
4466,-2.152564305511289
4467,-2.1454380337847025
4468,-2.156348224523175
4469,-2.1504477895864844
4470,-2.1515022344720083
4471,-2.1467805005026674
4472,-2.1523344401684144
4473,-2.1487041191577245
4474,-2.149602899733214
4475,-2.1456014958123824
4476,-2.1475629457253875
4477,-2.154425613650329
4478,-2.1513073585285944
4479,-2.1550843969741575
4480,-2.1490742442485096
4481,-2.14886522524243
4482,-2.155578960079401
4483,-2.1508306575909866
4484,-2.1524027340819734
4485,-2.1482908005940384
4486,-2.1444431033298157
4487,-2.1466039062725217
4488,-2.138402873311189
4489,-2.141578484136565
4490,-2.1556166013159035
4491,-2.1457150550080253
4492,-2.151603429971924
4493,-2.152882588157539
4494,-2.1399455687396447
4495,-2.1445252174538436
4496,-2.149780441557691
4497,-2.1422726218402315
4498,-2.145466569209221
4499,-2.151028466047147
4500,-2.1528717618028406
4501,-2.1541116628965598
4502,-2.1491857204939544
4503,-2.148970025771041
4504,-2.1450548859393814
4505,-2.149330054937952
4506,-2.1501792403143045
4507,-2.151974100588468
4508,-2.145720998900986
4509,-2.1576894544845806
4510,-2.144144167755668
4511,-2.152167104503478
4512,-2.157425884340237
4513,-2.143347825440681
4514,-2.1460655318269777
4515,-2.156323159085387
4516,-2.145813005480803
4517,-2.1510947344928026
4518,-2.1426940321327277
4519,-2.1533444606643584
4520,-2.1446428143779115
4521,-2.1399274512946462
4522,-2.1442204579547663
4523,-2.15895460425336
4524,-2.1426881430300333
4525,-2.146309410541127
4526,-2.1496530021095603
4527,-2.154363994504167
4528,-2.145663080065083
4529,-2.1539162200253337
4530,-2.1478387349190036
4531,-2.1548031411756035
4532,-2.1582573455321112
4533,-2.156558169097973
4534,-2.149542974285486
4535,-2.145899194339319
4536,-2.1502178957929092
4537,-2.1583406995463377
4538,-2.148766644744739
4539,-2.1617076828322217
